"long","lat","bus"
127.1224074,37.49508808,427.153571428571
126.9788934,37.56265765,1453.74960486847
127.030797,37.56395115,658.6032633243
126.9984648,37.56935786,1978.217013023
126.9911527,37.53404674,1260.44166666667
126.9833126,37.56563319,1764.76115057734
127.174087,37.55071373,1813.25972222222
126.863218,37.53704728,786.187383847513
127.0546296,37.50524266,633.514814814815
126.9214246,37.61930818,4566.69198634699
126.9007767,37.45189359,572.071666666667
127.0773791,37.627875,585.847936507937
127.1264946,37.53836018,2912.69411764706
127.1359643,37.52474279,271.233333333333
126.9273627,37.55444276,784.822222222222
127.013406,37.49300262,2042.67547008547
126.8414665,37.56801161,862.655
126.8967064,37.53502221,618.483333333333
126.8359889,37.55193739,197.246467817896
126.9178244,37.61292296,1476.54944444444
126.8808982,37.50406687,336.690277777778
127.0539908,37.50567906,633.514814814815
126.8989012,37.5111741,813.666666666667
126.8972574,37.56827565,681.346097817623
127.0774561,37.55927009,574.66125
126.9446681,37.55841012,1257.12552466045
127.0350232,37.56450838,471.190196078431
127.0437821,37.67788516,284.212703962704
126.9855217,37.56216516,354.73901467879
127.0619664,37.62650103,0
126.9388302,37.48635528,1401.94523809524
126.8725463,37.49613035,835.066666666667
126.990653,37.48714278,444.889333333333
126.9205087,37.6184168,4566.69198634699
126.9280436,37.48156342,1955.18875457875
126.8438045,37.50092539,1741.98464912281
126.9043831,37.55785393,1270.76666666667
127.0184487,37.56646216,250.003527336861
127.0416233,37.51758141,1029.66481481481
126.869515,37.52166393,350.156666666667
126.9701113,37.58063821,724.563888888889
127.0810767,37.56491186,634.981012872629
127.1555947,37.55470076,739.231899441341
126.9789044,37.55935993,923.728386272362
127.0558338,37.67334195,522.016666666667
127.0109734,37.55480333,1840.72378056628
126.9339377,37.47655285,2028.79321789322
127.0274812,37.66130808,709.538567138567
126.925738,37.61632908,411.883449558345
126.9061213,37.59068574,1458.96666666667
126.9149992,37.61325743,711.191666666667
127.1164459,37.53457308,0
127.0295379,37.49691166,2665.75107526882
127.0956807,37.53571341,4557.16111111111
126.9073113,37.50611625,307.716666666667
127.0055003,37.50673146,1687.80589836661
126.9435246,37.55843593,814.450513538749
126.8958677,37.51822798,905.828333333333
127.0244987,37.49742881,1207.50956399437
126.8702571,37.54446729,308.258333333333
127.0100976,37.55598537,1226.82378056628
127.0878843,37.55895465,1777.08333333333
127.0979306,37.60625572,648.082341269841
126.8898968,37.51351362,132.633333333333
127.1042839,37.51363101,1809.81613984674
126.9777892,37.4768773,950.186736091716
126.9320422,37.54772738,1077.63309859155
127.0391989,37.58838406,419.366964285714
127.0269987,37.62270382,251.740063593005
126.9168824,37.58649606,489.018333333333
126.9109361,37.61537346,843.544501718213
127.0090779,37.48336114,493.699788838612
127.0605102,37.56574114,299.774809160305
127.127277,37.5382218,2912.69411764706
126.9851109,37.5765873,1026.532
126.9868887,37.50213111,283.205387205387
126.995217,37.5692762,524.40055187638
126.9510959,37.55686354,115.768760907504
126.9401759,37.59107753,962.059705882353
126.8834402,37.58012951,391.975838543052
127.0312162,37.49218588,1459.84828478964
126.962103,37.47639815,2536.74814814815
127.0785522,37.60443007,728.388215142172
126.8464967,37.56479914,385.894444444444
127.0648234,37.54849327,1412.6048951049
126.9076472,37.51566141,1216.40864197531
126.9362992,37.46468925,1058.68333333333
126.9273453,37.55881265,576.874068123393
126.9426889,37.48374979,1878.20117644417
126.9536188,37.53184595,799.721111111111
126.9664226,37.53458976,558.191941391941
126.928925,37.60972646,2972.66913382785
127.1343601,37.5382469,253.9
127.0721674,37.56680646,581.811111111111
127.0361391,37.5015701,1944.84343434343
127.0376251,37.638478,1314.12782828283
126.9055549,37.51718283,1455.72872744539
127.1373689,37.5560197,1383.78333333333
127.0844708,37.56135205,347.751593871919
126.9047771,37.49686607,1583.40277777778
127.0532526,37.49695993,1512.31427350427
127.0965492,37.50310181,907.095299145299
127.0379474,37.49109655,1085.96833333333
126.9748763,37.5204269,715.0125
127.013411,37.55791431,551.745833333333
127.0761801,37.60025772,605.789898989899
127.0265198,37.50987102,0
126.8989249,37.45794043,222.034988713318
126.9472144,37.49806284,0
127.026807,37.5008178,1124.79658119658
126.8616611,37.53302266,333.243016759777
127.0226457,37.6307231,1340.16267942584
126.9244994,37.50873386,641.763212121212
127.124941,37.47760822,1091.85305555556
126.8619359,37.558858,984.325
127.0990983,37.59301027,802.95
126.9983761,37.48883942,154.733333333333
126.8651834,37.55518601,601.393333333333
126.8946567,37.48604936,1103.58888888889
126.8888422,37.51674745,230.55
127.0367839,37.56490119,825.959243697479
127.0244003,37.63170173,1340.16267942584
127.0997346,37.49213319,0
127.0280225,37.49865626,3947.06922596754
127.0967111,37.59471302,842.7
127.0782966,37.55443802,733.64919374845
127.0076716,37.57249916,670.043172504446
127.0280225,37.49865626,3947.06922596754
127.0073106,37.57069404,1425.91723117169
127.1257913,37.50262802,1060.62447744774
126.8972574,37.56827565,681.346097817623
126.9030381,37.46807946,349.999166666667
126.9962243,37.53975754,472.972222222222
126.8247576,37.53349011,0
127.0574514,37.50121045,1034.82333333333
127.0359204,37.65816067,1549.43555555556
127.0005211,37.48145992,1797.38656026693
127.0530089,37.61371582,571.425
126.9571468,37.48890616,711.953333333333
126.8456992,37.55926802,1162.96724137931
126.9300761,37.61080913,2675.23900562272
127.0300679,37.5808938,653.553333333333
127.0552849,37.54119092,173.683333333333
127.035616,37.63173987,541.45
126.9774537,37.55867159,1113.41944338785
127.0416233,37.51758141,1029.66481481481
127.0021026,37.56056745,26.9333333333333
126.9995986,37.57007029,2205.88367968966
127.0116452,37.63668641,1286.28333333333
127.0580415,37.57301094,1102.97444444444
127.0785856,37.62742489,1228.81904761905
126.9233001,37.54653971,245.545833333333
127.046125,37.47227666,727.358333333333
126.9543287,37.48421381,4041.89011272142
126.8876625,37.47731564,1800.39047619048
126.9367469,37.5033033,1825.26729958027
127.1276196,37.53989128,868.633333333333
126.9076472,37.51566141,1216.40864197531
127.061846,37.6486926,621.55793533704
126.9934692,37.57213564,1403.70055187638
127.0380805,37.51597576,171.519047619048
127.021735,37.6457448,421.413888888889
127.0902691,37.50800943,968.943703703704
126.9715193,37.54163538,2076.90227575992
127.0350416,37.49106384,908.946666666667
126.8548002,37.55845562,1013.00017094017
127.0114589,37.55746548,1287.07461389961
127.0681274,37.57398302,744.900595238095
126.9971846,37.59307139,494.727777777778
127.0460901,37.57986202,1282.26736175115
127.0844767,37.56086553,100.9
126.9344666,37.57296937,208.336666666667
126.937835,37.55818665,1219.72203049669
126.900742,37.47433844,373.763344556678
127.0104096,37.50069058,1559.83333333333
126.9784103,37.55990529,1159.48570844809
126.8967647,37.50493696,644.091666666667
126.906371,37.590643,1458.96666666667
126.9079068,37.45122984,1679.30963534218
126.9783001,37.55968809,1420.35237511476
126.8863115,37.48531322,509.802916666667
126.8169686,37.57101235,252.769226044226
126.8876477,37.46840413,284.875
126.9686887,37.59512348,0
127.0274276,37.52359252,623.013333333333
126.9076472,37.51566141,1216.40864197531
127.0706102,37.56549671,387.966666666667
127.0412514,37.5006656,641.283333333333
126.8420197,37.57249516,0
127.0215435,37.51155993,1386.29148148148
127.0319532,37.58655882,1617.34166666667
127.0615168,37.57663379,562.770833333333
127.0642545,37.59488365,1085.93333333333
127.0265465,37.58091888,471.024444444444
127.1396358,37.53407752,546.790476190476
126.9916457,37.56968726,1671.89777777778
126.9052255,37.5753058,237.084722222222
127.0956807,37.53571341,4557.16111111111
126.9402535,37.48325943,886.280088008801
127.0180221,37.63683877,170.853333333333
127.0956807,37.53571341,4557.16111111111
126.9282045,37.64649991,1083.96165170679
127.0639904,37.64306015,78.8333333333333
127.0824403,37.65022416,322.045277777778
127.0995574,37.59625754,835.633333333333
127.0266753,37.49876231,3912.55672596754
127.0468821,37.50523446,427.466666666667
126.999504,37.57206079,2705.77307362906
127.084168,37.51208012,739.47037037037
127.1269745,37.48746288,481.561666666667
127.0014921,37.56984304,3351.06145746744
126.9255952,37.5230344,990.206720592686
127.0238992,37.6041709,5021.92662776413
127.0194205,37.56918238,173.877777777778
126.9908596,37.53396314,1260.44166666667
127.057228,37.52077058,538.758023508169
127.0758119,37.66750832,202.627777777778
126.8356378,37.53230941,330.766666666667
127.0511299,37.58419161,825.16913237787
127.0000588,37.56528064,512.652627877491
126.993598,37.53478844,1521.51111111111
126.9042104,37.45824185,415.316666666667
127.027928,37.6070154,819.185250911959
127.099289,37.51981032,0
127.0415756,37.48415185,898.141666666667
126.834082,37.54938668,1964.04448946515
126.9596008,37.53288995,680.21
127.1298424,37.4946565,584.722222222222
126.9543195,37.53676285,1182.36666666667
127.0642065,37.56253574,1150.96907008086
126.8532583,37.56158526,1435.97619047619
126.9812313,37.5555506,181.161111111111
127.0515927,37.56287659,0
127.0393845,37.50867883,436.023333333333
126.9031439,37.47399133,359.735555555556
127.0381502,37.52729355,642.734920634921
126.8876625,37.47731564,1800.39047619048
127.0228396,37.57607668,1814.89159279258
127.0440781,37.52289949,1012.46666666667
127.08873,37.5582944,1648.91666666667
126.989883,37.56441912,1577.30973115973
127.0244728,37.63135092,1340.16267942584
126.9083017,37.60497826,1106.40351966874
126.9361287,37.55560333,3944.82313486853
127.0388807,37.49591579,640.169166666667
127.0721286,37.57358204,2248.52049906275
127.032132,37.64965994,370.922222222222
126.9327518,37.51937798,1462.92168637333
126.8879887,37.48811325,768.5
126.9342732,37.49830722,342.466666666667
126.9673538,37.52121736,478.966666666667
127.0884214,37.50183195,589.977777777778
127.1313604,37.51493253,566.18
126.9445519,37.55942725,240.144957983193
126.83806,37.52568362,0
127.0331336,37.61084252,1089.70761035008
126.9608503,37.53335148,913.833333333333
127.0280225,37.49865626,3947.06922596754
127.0391217,37.46827328,1220.92666666667
126.9086585,37.45316504,1417.92186413902
127.010145,37.61311177,824.738888888889
127.0196644,37.49523527,264.133592736706
127.0511299,37.58419161,825.16913237787
127.0341611,37.49006548,908.946666666667
126.9326299,37.47867653,584.56746031746
127.0290053,37.56419773,532.253527874564
127.1244181,37.5388494,3055.01337690632
127.0287256,37.60839154,691.338028689737
127.0120536,37.50295697,1419.32043314501
126.9851255,37.51875837,198.816666666667
127.0787889,37.49417932,949.791666666667
126.9250657,37.49053785,2935.95654329947
126.8495393,37.51634412,0
127.0463641,37.48460509,1425.44994723353
127.032141,37.49413073,1375.38
126.9113802,37.5055321,882.093859649123
126.9076472,37.51566141,1216.40864197531
127.0357257,37.55742288,1011.11706349206
126.9988981,37.52596717,1498.05833333333
126.9935677,37.48903283,1225.72838763576
126.8548002,37.55845562,1013.00017094017
126.9140976,37.48502224,1360.75
127.0511299,37.58419161,825.16913237787
127.023995,37.4978932,1259.20956399437
126.8466241,37.5491945,274.673333333333
127.0446762,37.48573579,1425.44994723353
127.1436025,37.55032537,1781.78777777778
126.8761898,37.54728108,1951.51337164751
127.0091922,37.53460494,524.172222222222
127.1711898,37.55070244,957.754166666667
127.0932775,37.55195898,633.516666666667
127.041279,37.56127052,702.88125
127.0383223,37.64064617,1262.91722222222
126.9688484,37.56056102,627.349884634266
126.8457455,37.52543462,0
127.1281798,37.54037298,587.1
126.8404826,37.55991971,2545.5280952381
127.1031575,37.48675286,2771.14685297578
127.0497557,37.52123331,331.616666666667
126.999911,37.53568906,600.680555555556
127.0263258,37.49955235,2305.84914049746
127.0391269,37.47669823,598.45
127.1310458,37.51572315,566.18
127.0848585,37.67386807,0
127.0767711,37.63306923,191.021739130435
127.0355288,37.49098672,496.9
126.9551424,37.49642124,2494.79806763285
127.0574318,37.63302445,168.072222222222
127.0108065,37.64610418,623.7125
127.0803668,37.67132826,287.583333333333
127.1251325,37.53871953,3602.93745098039
127.0847941,37.64864761,0
126.9623726,37.59819472,127.87619047619
127.0121653,37.49104597,201.230769230769
126.8431111,37.51141572,1249.40367965368
127.0379887,37.64191391,891.52
126.9332203,37.51189452,389.332777777778
127.0293893,37.6104784,628.727054794521
126.8765826,37.52110064,43.3166666666667
126.9890432,37.47821758,619.934444444444
127.1213772,37.50676718,642.341529152915
126.9406169,37.50476172,1480.60536236424
127.0578393,37.66623983,847.844444444444
127.1093153,37.52524765,386.15
126.9623277,37.53288691,719.763742690059
126.9062502,37.5276684,777.495238095238
127.0706102,37.56549671,387.966666666667
127.0432253,37.51260256,169.333333333333
127.0330829,37.49826528,223.384937238494
126.9821667,37.56083878,1334.36688910052
126.909697,37.57610405,469.141666666667
127.0508531,37.50247316,1060.33333333333
127.048918,37.52038858,331.616666666667
127.0956807,37.53571341,4557.16111111111
127.0494994,37.59132377,136.373333333333
127.1822592,37.54957221,0
127.0239934,37.66020704,693.714341085271
127.0477987,37.50342172,359.775
127.0350931,37.5871612,902.841904761905
127.0216875,37.64677158,0
126.9407474,37.54033616,117.555555555556
126.931524,37.614102,472.341666666667
126.9863192,37.56679435,1053.13521282476
127.0299561,37.61218603,3414.27782051282
126.8468884,37.56655998,234.994444444444
127.0349624,37.49633437,0
127.001507,37.56703191,803.805405655269
127.0002026,37.57061603,2832.75034635633
126.9789352,37.56042343,1563.89681955921
126.8582474,37.51499597,784.942857142857
126.9642228,37.53411996,1009.06374269006
126.9184117,37.60287284,691.808333333333
127.0519794,37.50463573,333.227536231884
127.0684503,37.53987185,887.64641025641
126.9633464,37.53367076,1009.06374269006
127.0434977,37.50189122,641.676470588235
126.9621501,37.53345301,829.337076023392
126.9248631,37.52517222,776.300901510552
127.1137125,37.53512026,309.3
127.0719781,37.55286575,1019.13333333333
127.1244181,37.5388494,3055.01337690632
127.0451565,37.68387011,393.378433835846
126.927364,37.60958614,1319.92611111111
127.0873423,37.55977943,1602.06666666667
127.1191594,37.46928447,61.0944444444444
127.0685811,37.5720944,1575.23975095785
127.0597293,37.59543337,629.069184652278
127.0423568,37.51506441,412.75
126.9441106,37.5594143,240.144957983193
127.0766417,37.56014675,650.816712184874
127.0183903,37.56746183,575.19241622575
127.0873132,37.56031082,1876.86666666667
126.9450068,37.58575064,260.755555555556
127.028033,37.5789218,1049.40687327546
126.9155822,37.48400868,809.340177334442
127.0073398,37.56679277,555.493567083291
127.1244181,37.5388494,3055.01337690632
126.9790315,37.56082973,1328.13949738347
127.0286816,37.51761985,336.740740740741
127.0765248,37.55769498,785.403472222222
127.0874242,37.5307842,220.066666666667
126.8816345,37.48503476,340.858333333333
126.9554889,37.47803384,827.307568438003
127.1244181,37.5388494,3055.01337690632
126.9970664,37.57233745,846.58317463916
126.9613599,37.53413987,811.253333333333
126.8977956,37.52789614,1248.06
126.9212904,37.53050986,556.403563255966
126.986805,37.48070334,99.0333333333333
126.9859329,37.57357588,508.616666666667
127.1221543,37.53601229,406.37037037037
127.1277413,37.5410996,868.633333333333
126.9443387,37.54565744,931.109126984127
127.0149925,37.58995058,896.725730994152
127.0364899,37.52531572,0
127.1244181,37.5388494,3055.01337690632
127.0941196,37.55345218,628.516666666667
126.9909372,37.56766287,217.480630630631
127.080177,37.53404386,462.3
126.9301068,37.60075389,323.23773006135
127.0547226,37.44849463,547.425
127.0004355,37.52690828,1498.05833333333
126.8119613,37.57196221,546.211839143832
126.9903844,37.49450209,1029.025
127.038439,37.51095981,212.611111111111
127.1278475,37.53975781,868.633333333333
126.9873982,37.56150548,166.439436619718
126.9076472,37.51566141,1216.40864197531
127.006958,37.51024881,930.332222222222
126.8404826,37.55991971,2545.5280952381
127.023381,37.49988847,383.019540229885
126.9019811,37.5202132,828.124193548387
126.9588536,37.47836089,781.844985006515
127.0414056,37.49214285,2106.74166666667
126.8902076,37.50703804,2393.33926131822
127.0653126,37.50658014,518.158531746032
127.0370677,37.49090917,1085.96833333333
126.8689476,37.50904393,215.433333333333
126.9608503,37.53335148,913.833333333333
127.0214494,37.46328956,605.188888888889
127.1260886,37.54115045,1637.21416666667
127.1349532,37.52805128,1868.75
127.0018247,37.56018667,26.9333333333333
126.8468884,37.56655998,234.994444444444
126.9196204,37.59134168,197.845454545455
127.0206968,37.64714179,268.547222222222
127.0946891,37.60644715,742.275681818182
127.0335642,37.49425952,308.36
127.0149228,37.5694603,1344.82222222222
127.0228743,37.52227544,404.841666666667
127.0821617,37.65076261,260.531944444444
126.9682281,37.48564254,402.226984126984
127.129353,37.54263428,811.3
127.0830253,37.51210729,427.303703703704
126.9826991,37.48748904,2163.24986645299
126.9486365,37.59575749,1319.24194444444
127.1030543,37.51524359,1809.81613984674
126.9250657,37.49053785,2935.95654329947
127.0266581,37.50096074,1124.79658119658
127.0232848,37.5194225,166.333333333333
126.9023686,37.46825346,349.999166666667
127.0834277,37.48288907,432.219297603805
126.8902633,37.5735172,350.416462497314
127.0363173,37.66252491,763.513956404636
127.1313174,37.48544948,804.363888888889
126.9443199,37.48114232,1193.61275510204
127.0462234,37.48054919,315.033333333333
127.0327169,37.51611217,126.866666666667
127.0645245,37.63661296,115.222222222222
127.0237318,37.63084021,1340.16267942584
127.0735644,37.66229172,1485.99743589744
127.0654175,37.66481342,2065.075
127.0280225,37.49865626,3947.06922596754
126.919607,37.61810219,3952.92228937729
127.0281853,37.49918922,3947.06922596754
126.8905239,37.49942719,1050.5367270316
126.9460799,37.55942288,0
126.9037632,37.43776577,60.9666666666667
126.9994121,37.56454532,478.198304915986
126.9166668,37.48719934,545.05
126.9663689,37.47449828,776.869033703487
127.037895,37.48371646,3732.18253420353
127.1062719,37.51007788,159.45
126.841933,37.49614956,676.666547751176
127.000022,37.56973148,2299.15034635633
126.8903412,37.45290435,130.716666666667
127.0855022,37.56772145,551.256349206349
126.9816446,37.48686724,2325.04883959675
126.9903385,37.53401275,840.875
127.1313246,37.53655766,1084.54074074074
126.8591896,37.52517781,284.661118786518
126.9908536,37.5604358,159.254174397032
127.0450216,37.58019578,1282.26736175115
127.0469137,37.52321074,1298.7
126.9300146,37.61272777,1609.37264957265
127.0589097,37.62184535,543.604761904762
126.81575,37.54573526,0
127.0305026,37.61458728,4002.7502952603
126.9689278,37.48409883,567.3
127.0204215,37.59473523,0
127.0770972,37.59293941,1215.00151515152
126.9100638,37.500384,1056.73190883191
127.0585513,37.61522886,216.536324786325
127.0281969,37.61507289,2815.85034188034
127.0540782,37.61335497,727.933333333333
126.9653243,37.53383227,673.635171261487
127.0019776,37.49351934,48.7952380952381
127.0311677,37.49156376,1109.90161812298
127.0850624,37.5546258,333.474878218511
